id,title,score_badge,score_text,score_subtext,thumbnail,site,full_address,full_description,room
741,花蓮包棟宿星海B&b民宿,,,,https://cf.bstatic.com/xdata/images/hotel/square600/268937888.jpg?k=d913de2a9bb61744806f25ff63af079872c24b3eaaf7199e11d95b7df2bf7d1d,https://www.booking.com/hotel/tw/yu-chen-kan-hai-min-su.zh-tw.html,花蓮縣吉安花蓮縣吉安鄉海濱106-3,"宿星海藍屋二館位於吉安，有 WiFi（免費），距離 Blue Coastal Beach 1.1 公里，距離花蓮阿美文化村 500 公尺，距離知卡宣森林公園 2 公里。住宿距離花蓮慈惠堂 4 公里，提供行李寄放服務。
這間民宿有 5 間獨立臥室、5 間衛浴和起居室。
宿星海藍屋二館距離吉安慶修院 5 公里，距離蓮城蓮花園 6 公里。最近的機場是花蓮機場，距離這間住宿 9 公里。",豪華 Villa
742,漫公館-烏曼斯的天空,9.5,傑出,10 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/235681834.jpg?k=dcbb150f61ca81a2bb099a196e02868a06bc6573a0eb222ce93fc08463597603,https://www.booking.com/hotel/tw/man-gong-guan-wu-man-si-de-tian-kong.zh-tw.html,"花蓮縣花蓮市No. 118-36, Jialin","漫公館-烏曼斯的天空設有露台以及附陽台和 WiFi（免費）的住宿，距離松園別館 7 公里。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供淋浴設施和吹風機。為了讓您更加方便，住宿可提供額外收費的毛巾和寢具。
經過一天的健行或騎自行車活動之後，住客可以在花園內或共用休息室放鬆身心。
漫公館-烏曼斯的天空距離花蓮縣立體育場 3.2 公里，距離慈濟靜思堂 4.4 公里。最近的機場是花蓮機場，距離這間住宿 3 公里。",山景四人房、山景特大雙人床房、日式四人房、山景雙床房
743,幸福之丘民宿,8.3,非常好,36 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/103475863.jpg?k=188fcbf4aa77c803d5bf1370c94ea67f9d689d5a1e1e7fefec2463e0034af9f8,https://www.booking.com/hotel/tw/happy-hill-b-b.zh-tw.html,花蓮縣吉安明義七街12之1號,"幸福之丘民宿位於吉安，設有籃球場和寬敞的草坪。公共區域提供免費 WiFi。並附設免費私人停車場。
距離東大門夜市 20 分鐘車程，距離松園不到 20 分鐘車程。
所有客房設有冷暖空調。所有客房均設有平面電視和冰箱。房內配有咖啡機及熱水壺。私人客房設有獨立的免治馬桶和淋浴設備。 每間客房均配有吹風機、拖鞋和免費盥洗用品。每間客房均設有休息區。為了客人旅途的舒適，也提供優質床架與寢具。
館內設有行李寄存處。客人可以在民宿玩司諾克撞球或歡唱卡拉 OK 放鬆身心。 如事先預訂，也可使用音響室。",豪華雙人房－附浴缸、山景四人房、四人房－附浴缸、豪華四人房、園景加大雙人床房、山景雙人房、山景雙人房、山景雙人房、雙人房－附私人衛浴、四人房－附衛浴、四人房－附衛浴、四人房－附衛浴、日式四人房
744,知了居樹海景觀民宿,9.4,好極了,27 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/40748458.jpg?k=0e97fc2fc04d3c5a5a7771e03169bd78e4e3e0904b4176dd985da106767cbf36,https://www.booking.com/hotel/tw/zhi-liao-ju-shu-hai-jing-guan-min-su.zh-tw.html,花蓮縣花蓮市Hualien City水源街55巷18號,"Zhileju Homesta 位於花蓮。提供免費 WIFi 。
客房均設有空調、電視，獨立衛浴內附吹風機、免費盥洗用品和室內拖鞋。另備有床單和清潔用品。
民宿提供免費機場接送、接駁服務，設有露台、共用休息室、行李寄存處和免費停車場。",雙人房－附共用衛浴、標準雙人房、雙人房－附陽台、豪華雙人房
745,香椿芽民宿,8.5,非常好,4 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/314649972.jpg?k=1a5d5f93b69f2fa428f962af27564c5e2a5a63fa3ecf70e3d0b85165dbe9eb70,https://www.booking.com/hotel/tw/xiang-chun-ya-min-su.zh-tw.html,花蓮縣玉里鎮福安街86-3號,"Toon Bud Homestay 位於花蓮縣的玉里鎮，附設免費私人停車位。
每個房型都設有私人衛浴和淋浴設施、空調、平面電視以及冰箱。
Toon Bud Homestay 提供露台供住客使用。
最近的機場是台東機場，距離這間住宿 67 公里。",雙人房－附私人衛浴、雙人房－附陽台、雙人房、雙人房－附陽台
746,花蓮天外天民宿,9.5,傑出,9 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/87796585.jpg?k=e117cb2621c7de53953a5c3092fa734e3e3e6db20d05b051040d129603a5f55a,https://www.booking.com/hotel/tw/hua-lian-tian-wai-tian-min-su.zh-tw.html,花蓮縣吉安吉祥五街50號,"Skyview B&B 位在吉安，設有共用休息室和 WiFi（免費），距離 Nanbin Park Beach 2.8 公里，距離花蓮慈惠堂 300 公尺。
Skyview B&B 有陽光露台。
這間住宿提供租車服務。
Skyview B&B 距離吉安慶修院 3 公里，距離知卡宣森林公園 3.4 公里。最近的機場是花蓮機場，距離 Skyview B&B 6 公里。這間住宿提供免費機場接駁服務。",加大雙人床房－附陽台、標準雙人房、家庭雙人房、標準四人房、家庭套房、四臥室度假屋
747,禾田綠野民宿,9.1,好極了,32 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/85229078.jpg?k=3d027537625301ae2f44382abee25ee9aa99851b152a6af0ce213bebc31ae3f2,https://www.booking.com/hotel/tw/he-tian-lu-ye-min-su.zh-tw.html,花蓮縣吉安東海十街156巷25之5號,"預訂禾田綠野民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
He Tian Lyu Ye Homestay 位於吉安，提供 WiFi（免費）、空調、共用休息室和花園，距離 Blue Coastal Beach 2.5 公里，距離花蓮阿美文化村 2.4 公里。
He Tian Lyu Ye Homestay 設有附淋浴設施的私人衛浴，並提供平面電視、拖鞋和吹風機。
這間住宿有露台。
He Tian Lyu Ye Homestay 距離知卡宣森林公園 3.3 公里，距離花蓮慈惠堂 3.5 公里。最近的機場是花蓮機場，距離 He Tian Lyu Ye Homestay 7 公里。",雙人房－附私人衛浴、三人房－附私人衛浴、四人房－附私人衛浴、家庭房－附浴缸、舒適雙人房－附浴缸、園景 Villa
748,島國熊貓民宿 Taiwan Panda Hostel,6.6,評分,41 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/50707448.jpg?k=619c9971e5b29d449f895ce8744179023ac9543b39e63f054ebf720f0e6a4a2f,https://www.booking.com/hotel/tw/dao-guo-xiong-mao-qing-nian-min-su.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 64, Guoxing Third Street","預訂島國熊貓民宿 Taiwan Panda Hostel可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
島國熊貓青年民宿位於花蓮市，提供免費無線網路，每間客房都設有空調，私人衛浴配有淋浴、吹風機和拖鞋，另提供床單。
島國熊貓青年民宿設有共用廚房，其它設施包括票務服務、旅遊諮詢台和行李寄存處，",高級雙人房、高級四人房、4床女性宿舍間的床位- 無窗、10 床混合宿舍房的 1 個床位－無窗
749,花漾四季民宿,8.9,很棒,17 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/314464648.jpg?k=2eb32a7ebd77f3f34c573e7922c2910140452ca3171bf38a00eabb4c18569e50,https://www.booking.com/hotel/tw/hua-yang-si-ji-min-su.zh-tw.html,花蓮縣花蓮市Hualien City新港街98巷82-3號,"花漾四季民宿位於花蓮市，距離市中心不到 5 分鐘步行路程。民宿內提供免費 WiFi。距離花​​蓮火車站有 5 分鐘的計程車車程。
每間客房均裝有空調，並設有電視及陽台。亦配有冰箱。私人衛浴內配有淋浴、吹風機和免治馬桶。客人可於房內電視收看衛星頻道。
民宿設有 24 小時接待櫃台。民宿亦設有共用休息室和觀光旅遊櫃台，並提供訂票服務。民宿內提供免費停車場。",標準雙人房、標準四人房、四人房－附陽台、標準雙人房
750,穎居花蓮民宿,9.2,好極了,65 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/59053996.jpg?k=8c6a37d377defc27a29160a5edb9a818ef3622ca8315f5dbe613bf0d73450d58,https://www.booking.com/hotel/tw/ying-ju-hua-lian-min-su.zh-tw.html,花蓮縣花蓮市Hualien City富裕十一街75號,"穎居花蓮民宿位於花蓮市，距離松園別館為 13 分鐘的開車車程。
從民宿出發，步行至花蓮火車站需時 10 分鐘，開車前往東大門夜市也是 10 分鐘的路程。
客房配有平面電視和私人衛浴。另提供免費盥洗用品和吹風機。
民宿設有共用休息室。",雙人房－附陽台、四人房－附陽台
751,鋼琴家民宿,8.7,很棒,13 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/277531564.jpg?k=a34ba38d514caa1a546d31da18c7dbf8e9a91e56429c0f398f91503f0429b785,https://www.booking.com/hotel/tw/piano-house-bnb.zh-tw.html,花蓮縣吉安明仁三街600巷11號,"鋼琴家民宿位於吉安鄉，距離花蓮火車站 16 分鐘車程，接受攜帶寵物入住，提供免費無線網路和免費停車場。
鋼琴家民宿距離吉安慶修院 7 分鐘車程，距離楓林步道 10 分鐘車程，距離著名的東大門夜市 20 分鐘車程。
所有客房均設有空調、電視和冰箱，私人浴室配有浴缸或淋浴設施、免費盥洗用品和吹風機。
為提供旅程的便利性，民宿可應要求提供接駁服務以及行李寄存處。",豪華雙人房－附浴缸、四人房－附浴缸、四人房－附浴缸
752,花時間民宿,8.8,很棒,108 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/179117782.jpg?k=9576142a0b4e7fa4a3a67aec26e2330f489418a8bea4f36d950e93fce19fa452,https://www.booking.com/hotel/tw/hua-shi-jian-min-su.zh-tw.html,花蓮縣花蓮市Hualien City國聯五路100號4樓,"預訂花時間民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
花時間民宿位於花蓮市，設有陽光露台並享城市美景，距離花蓮火車站 5 分鐘步行路程，距離花蓮市區和東大門夜市 5 分鐘車程。
客房內均配有平面電視和熱水壺，私人衛浴設有浴缸（或淋浴）和免治馬桶，此外備有拖鞋、免費盥洗用品和吹風機。花時間民宿全館提供免費 WiFi。
民宿設有共用休息室。
花時間民宿距離松園別館 1.4 公里，距離慈濟文化園區 1.5 公里。",高級雙人房、標準雙人房－附陽台、標準雙人房、高級四人間、豪華三人房、高級雙人房－附陽台、豪華雙人房
753,葛洛莉亞的城堡,8.4,非常好,17 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/45170813.jpg?k=0216d3983b7d6c83baff9396fc4c848b8aacc88010004a0846c8ec423819e02e,https://www.booking.com/hotel/tw/gloria-house.zh-tw.html,花蓮縣花蓮市Hualien City富裕六街20號,"葛洛莉亞的城堡距離花蓮火車站僅有 5 分鐘步程，提供別緻的裝飾和免費 WiFi。館內設有觀光旅遊櫃台和共用客廳。
民宿距離自強夜市步程 20 分鐘，距離太魯閣國家公園車程 30 分鐘，距離花​​蓮機場車程 15 分鐘。
所有客房均設有空調、私人陽台、平面有線電視和辦公桌。私人衛浴配有吹風機、免費盥洗用品和淋浴設備。
客人可在觀光旅遊櫃台預訂門票，並租用汽車自行探索周邊地區。館方可應要求提供前往花蓮火車站的免費接駁服務。
民宿每日供應早餐供客人享用。步行距離內亦有許多當地餐飲場所供選擇。",標準雙人房、高級雙人房、四人房
754,馨晴民宿,9.2,好極了,37 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/320086111.jpg?k=f3eb68177f2a2aa4f2648f3417bbd7886fb919ef7456c06cfa0ea386e73ff9fb,https://www.booking.com/hotel/tw/sunny-homestay.zh-tw.html,花蓮縣吉安吉安鄉吉安村吉昌二街250號,"馨晴民宿位於花蓮吉安，距離花蓮火車站 10 分鐘車程，可安排各種活動，如賞鯨、泛舟和划船之旅。公共區域提供免費 WiFi，客房設有免費有線網路。
馨晴民宿距離花蓮市中心 15 分鐘車程，距離東大門夜市和遠雄海洋公園 10 分鐘車程，
這裡的客房以不同的設計裝飾，均設有隔音設施和空調，鋪設木地板，且配備平面有線電視、休息區、辦公桌和私人衛浴。部分客房可欣賞山景。
客人可以免費租用自行車遊覽周邊地區、在花園散步，或於共用休息室度過休閒時光。觀光旅遊櫃檯可提供票券服務和租車服務。
附近有許多餐飲選擇，例如火鍋和海鮮餐廳。",雙人房、家庭套房、小型套房－附淋浴設施、高級 Villa
755,艾日民宿,9.6,傑出,19 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/82366268.jpg?k=f626fd1438f36f498ecade5e1cea06134ac4445d423c3b90636ca6da2932ae8e,https://www.booking.com/hotel/tw/ai-ri-hua-lian-min-su.zh-tw.html,花蓮縣吉安仁里三街92號,"艾日民宿位於吉安鄉，距離北濱公園沙灘 2.2 公里，距離花蓮慈惠堂 1.7 公里，提供免費 WiFi，設有空調、公共休息區和露台。
民宿配有平面電視並設有私人衛浴，內附吹風機、免費盥洗用品與淋浴設施。
艾日民宿距離知卡宣森林公園 2.3 公里，距離阿美文化村 3.1 公里。最近的機場是花蓮機場，距離住宿 6 公里。",豪華家庭房、加大雙人床房－附陽台、加大雙人床房
756,花蓮教授的家民宿,9.4,好極了,20 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/124401068.jpg?k=cd54177d245253731e71b19ab2defa9cf51f14d9fc790efd5d5269396963bbc1,https://www.booking.com/hotel/tw/jiao-shou-de-jia.zh-tw.html,花蓮縣吉安吉安鄉吉豐路一段16巷11號,"預訂花蓮教授的家民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Professor's Home 設有共用休息室、花園以及附陽台和 WiFi（免費）的住宿，距離 Beibin Park Beach 2.7 公里。館內提供私人停車位。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供沖洗座和拖鞋。
Professor's Home 的住客可以享用自助式或美式早餐。
這間住宿有露台。
如果住客想探索該地區，可以在附近地區騎自行車。 Professor's Home 可以安排租車服務。
Professor's Home 距離知卡宣森林公園 1.7 公里，距離花蓮慈惠堂 2.2 公里。最近的機場是花蓮機場，距離這間住宿 7 公里。",山景特大雙人床房、家庭套房－附陽台、山景三人房、高級套房
757,太魯閣海灣民宿,9.2,好極了,53 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/41902608.jpg?k=3bc021ca018440c1b9b5a0e9d64d090577c6e795dd7134a4fb6eadccc25b5686,https://www.booking.com/hotel/tw/tai-lu-ge-hai-wan-min-su-tarokobay.zh-tw.html,花蓮縣新城鄉新城鄉中山路56-8號,"太魯閣海灣民宿位於花蓮縣新城鄉，面向太平洋。所有客房均設有陽台，可欣賞日出。館內提供免費 WiFi。
客房設有空調和電視。私人衛浴備有吹風機和免費盥洗用品。客房享有園景。
館內附設花園、露台和共用廚房。其他設施包括公共休息區，並附設免費停車場。",海景豪華雙人房－附陽台、海景四人房、山景四人房、豪華雙人房－附陽台
758,赤柯山嵐民宿,8.4,非常好,61 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/173069879.jpg?k=dbabb0615a491051ef47230f50e70baa896278c31513505ff038b0557306f18d,https://www.booking.com/hotel/tw/chi-ke-shan-lan-min-su.zh-tw.html,花蓮縣玉里鎮觀音里高寮239號,"Mountains in Clouds B&B 位於玉里鎮，享有園景，設有共用休息室和花園。住宿全館提供 WiFi（免費）和館內提供私人停車位。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。
Mountains in Clouds B&B 每天供應單點式早餐。
最近的機場是台東機場，距離這間住宿 75 公里。",山景四人房、經典四人房、舒適三人房、高級加大雙人床房、公園景雙人房
759,國光民宿,8.9,很棒,26 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/149535188.jpg?k=44e30f0b34f7391ff75b45859fa1c4d2acfb6371782255a57721529bd07d88eb,https://www.booking.com/hotel/tw/kuokuang-hostel.zh-tw.html,花蓮縣花蓮市Hualien City中正路110巷28號,"Kuo Kuang Hostel 位於花蓮，提供免費 WiFi 。
客房均設有空調、暖氣、有線電視、休息區；衛浴為乾濕分離，內附淋浴設施。另提供吹風機和免費盥洗用品。
民宿距離花蓮市區 15 分鐘車程，此處即有多家餐廳、商店；距離著名的自強夜市僅 8 分鐘車程；距離花蓮機場 7.6 公里；距離松園別館 10 分鐘車程。
館內設有共用休息室、公用冰箱、免費停車場、觀光旅遊櫃檯，並提供往返花蓮車站的免費接駁服務、票券服務和租車服務。",四人房、三人房
